,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
1786,AHNAK2,SRF,R-1786,1.0,8.82328749900555,0.7144720929799458,1.3917841534150217e-86,2.6568655662858567,1.8057367968812192,1.0,0.36,25,9
1797,AHNAK2,SRF,R-1797,1.0,8.82328749900555,-0.2856825382813185,9.850485492024351e-12,-3.283694471137009,2.384157759616381,1.0,0.36,25,9
1780,AHNAK2,SRF,R-1780,1.0,8.82328749900555,0.3349239799285836,8.35326270118054e-16,2.1752876038253106,1.377767722087045,1.0,0.36,25,9
1785,AHNAK2,SRF,R-1785,1.0,8.82328749900555,0.614907597373336,3.389438407436e-58,3.880040895784408,3.030892042532215,1.0,0.36,25,9
1787,AHNAK2,SRF,R-1787,1.0,8.82328749900555,-0.3487119707178688,4.381993688680363e-17,-2.2802640800981524,1.4722914228412394,1.0,0.36,25,9
3446,AHNAK2,THRA,R-3446,1.0,8.82139381508773,0.4148286027214221,3.659066310915306e-24,3.202409668939062,2.3100444944258025,1.0,0.3333333333333333,9,3
3448,AHNAK2,THRA,R-3448,1.0,8.82139381508773,0.3845119305093417,1.0229961718487043e-20,3.329234444651291,2.4608914978700405,1.0,0.3333333333333333,9,3
3444,AHNAK2,THRA,R-3444,1.0,8.82139381508773,0.5336790406380338,1.3601366256481562e-41,2.2796597761909028,1.4497217427786089,1.0,0.3333333333333333,9,3
486,AHNAK2,SF1,R-486,1.0,4.127076874852157,0.6152997844840542,2.7415972093042266e-58,4.958253389993114,4.161006777993513,1.0,0.75,4,3
487,AHNAK2,SF1,R-487,1.0,4.127076874852157,0.3236708713563221,8.318276150344334e-15,2.4518325151535207,1.616304914418778,1.0,0.75,4,3
485,AHNAK2,SF1,R-485,1.0,4.127076874852157,0.5257404227233021,3.338755872821378e-40,7.80262459109127,9.498988413353086,1.0,0.75,4,3
2295,AHNAK2,POU3F3,R-2295,1.0,9.10240349861562,-0.5268598680039984,2.136970737628884e-40,-3.344438340089896,2.455591387274771,1.0,0.36,25,9
2289,AHNAK2,POU3F3,R-2289,1.0,9.10240349861562,-0.4185765594844979,1.2948086214603042e-24,-2.4013445765629684,1.5828691152735628,1.0,0.36,25,9
2282,AHNAK2,POU3F3,R-2282,1.0,9.10240349861562,0.3623289799513127,2.059559668548565e-18,2.1149115300835595,1.3255558011165325,1.0,0.36,25,9
2301,AHNAK2,POU3F3,R-2301,1.0,9.10240349861562,-0.4926716220034784,8.611968775311099e-35,-3.5615533278557585,2.752095211404284,1.0,0.36,25,9
2296,AHNAK2,POU3F3,R-2296,1.0,9.10240349861562,0.3471086886931773,6.220471311152984e-17,2.126649885613738,1.3232327854761743,1.0,0.36,25,9
2300,AHNAK2,POU3F3,R-2300,1.0,9.10240349861562,-0.3605579424378713,3.0912014324637488e-18,-2.368002026815046,1.549984486087897,1.0,0.36,25,9
2292,AHNAK2,POU3F3,R-2292,1.0,9.10240349861562,-0.3948926078925144,7.405811738229727e-22,-2.7713949199881447,1.896912869435721,1.0,0.36,25,9
2287,AHNAK2,POU3F3,R-2287,1.0,9.10240349861562,0.7248097316953318,3.052049162248734e-90,2.698838341274765,1.8445943597305128,1.0,0.36,25,9
2286,AHNAK2,POU3F3,R-2286,1.0,9.10240349861562,-0.4963442061081474,2.3063173332033138e-35,-3.9093324166230135,3.209176651139441,1.0,0.36,25,9
580,AHNAK2,EWSR1,R-580,1.0,2.91671156880142,0.6598233229693483,1.1733686935111926e-69,3.4811143530913986,2.688315752134992,0.9,0.36,25,10
578,AHNAK2,EWSR1,R-578,1.0,2.91671156880142,0.6343327738062121,6.401515107904792e-63,7.817398439697168,9.292370641166462,0.9,0.36,25,10
591,AHNAK2,EWSR1,R-591,1.0,2.91671156880142,0.3726809893291965,1.8227963455551992e-19,2.973892529229649,2.06830690422023,0.9,0.36,25,10
594,AHNAK2,EWSR1,R-594,1.0,2.91671156880142,0.2930008714780328,2.7284548828804565e-12,2.730656538964101,1.8644112220854931,0.9,0.36,25,10
582,AHNAK2,EWSR1,R-582,1.0,2.91671156880142,0.6733712650391548,1.6332805719911682e-73,4.270271310891827,3.3746206557606486,0.9,0.36,25,10
586,AHNAK2,EWSR1,R-586,1.0,2.91671156880142,0.5658883877568407,1.2526903074145382e-47,4.315945142340812,3.609773945229053,0.9,0.36,25,10
579,AHNAK2,EWSR1,R-579,1.0,2.91671156880142,0.7114820420242162,1.4848192063514983e-85,4.5854160692425046,3.769084358081883,0.9,0.36,25,10
581,AHNAK2,EWSR1,R-581,1.0,2.91671156880142,0.6147468805764218,3.696940115587973e-58,4.037263524292882,3.101591336832989,0.9,0.36,25,10
584,AHNAK2,EWSR1,R-584,1.0,2.91671156880142,-0.5641597290338265,2.7463791959899804e-47,-2.681483977965311,1.8294046891718785,0.9,0.36,25,10
2616,AHNAK2,CEBPD,R-2616,1.0,2.8357482362158355,0.6711454253855406,7.256105313262257e-73,2.983506220885013,2.097443899670443,1.0,0.1666666666666666,6,1
94,AHNAK2,PPARG,R-94,-1.0,2.469279693149182,0.3524866891738613,1.9053995515210226e-17,-2.4490308269946968,1.5907916353145004,1.0,0.875,8,7
88,AHNAK2,PPARG,R-88,-1.0,2.469279693149182,-0.3039359924826771,3.736943326103481e-13,7.946147549283069,10.011978914752229,1.0,0.875,8,7
93,AHNAK2,PPARG,R-93,-1.0,2.469279693149182,-0.3336941151697153,1.0788631406499346e-15,2.169605495131976,1.3658388081466926,1.0,0.875,8,7
90,AHNAK2,PPARG,R-90,-1.0,2.469279693149182,-0.1696940617929688,6.643776746139327e-05,3.191058292660645,2.337083993545675,1.0,0.875,8,7
92,AHNAK2,PPARG,R-92,-1.0,2.469279693149182,-0.4785569919211947,1.1768359945592671e-32,2.1125956301961386,1.3168898587557296,1.0,0.875,8,7
91,AHNAK2,PPARG,R-91,-1.0,2.469279693149182,-0.313573427999828,6.038158718648365e-14,3.2289224107778125,2.3756634692981247,1.0,0.875,8,7
89,AHNAK2,PPARG,R-89,-1.0,2.469279693149182,-0.3456667100230531,8.509843240549067e-17,4.53953797692843,3.7038106246281775,1.0,0.875,8,7
772,AHNAK2,ESR2,R-772,-1.0,1.648476771905953,-0.573378875624702,3.954713329971422e-49,4.863275175772675,4.0778440714003175,1.0,0.25,4,1
3108,AHNAK2,ATF7,R-3108,1.0,1.4900674535530127,0.2959085844032266,1.6214458190016006e-12,2.245600499508437,1.4543301233438082,1.0,0.3333333333333333,3,1
481,AHNAK2,PATZ1,R-481,1.0,7.671304892886511,0.5969579067165103,4.08914333840057e-54,6.951402019263363,7.047934773670032,1.0,0.6666666666666666,6,4
479,AHNAK2,PATZ1,R-479,1.0,7.671304892886511,0.6943409944117185,6.6218600443365406e-80,7.717099693905452,8.740198362731306,1.0,0.6666666666666666,6,4
482,AHNAK2,PATZ1,R-482,1.0,7.671304892886511,-0.2776523440530165,3.8620991695046906e-11,-2.5950253453802925,1.7632163121592643,1.0,0.6666666666666666,6,4
483,AHNAK2,PATZ1,R-483,1.0,7.671304892886511,0.5406025472145916,7.777553203039963e-43,3.624723248659651,2.7807994514492305,1.0,0.6666666666666666,6,4
3796,AHNAK2,TBX2,R-3796,1.0,3.117950775805787,-0.2574848789103048,9.861639536374155e-10,-2.9328501920865087,2.0817316548900946,1.0,0.5,2,1
1432,AHNAK2,TRAF4,R-1432,1.0,4.081809071129964,0.4122215005933762,7.479396420867823e-24,2.3571050951569563,1.5315159398047564,1.0,0.5,14,7
1437,AHNAK2,TRAF4,R-1437,1.0,4.081809071129964,-0.4495493697511338,1.4435681330817972e-28,-2.441081064884493,1.6082472085277348,1.0,0.5,14,7
1434,AHNAK2,TRAF4,R-1434,1.0,4.081809071129964,-0.530266594852458,5.439951016558912e-41,-3.2564581154619487,2.3630983596254898,1.0,0.5,14,7
1439,AHNAK2,TRAF4,R-1439,1.0,4.081809071129964,0.1938007748133316,4.980551798193506e-06,2.801019260796114,1.921910842241157,1.0,0.5,14,7
1431,AHNAK2,TRAF4,R-1431,1.0,4.081809071129964,-0.2705336604174325,1.25012947776524e-10,-2.3980922396424824,1.587252793236583,1.0,0.5,14,7
1433,AHNAK2,TRAF4,R-1433,1.0,4.081809071129964,0.2659347551393081,2.6222658227176087e-10,4.189265633021208,3.438693563627035,1.0,0.5,14,7
1430,AHNAK2,TRAF4,R-1430,1.0,4.081809071129964,-0.2417638873756515,1.0245601684109076e-08,-4.327954697629079,3.741137991080629,1.0,0.5,14,7
1083,AHNAK2,POU3F4,R-1083,1.0,1.9593469359744995,0.3022226575783468,5.131230301115865e-13,2.797099436629825,1.9438571302417915,1.0,0.6,15,9
1092,AHNAK2,POU3F4,R-1092,1.0,1.9593469359744995,0.3716204197729171,2.3462966513427844e-19,2.279705900395524,1.4541819765938906,1.0,0.6,15,9
1085,AHNAK2,POU3F4,R-1085,1.0,1.9593469359744995,-0.3137262995881338,5.862906713619553e-14,-2.3784930978061074,1.5407164248729437,1.0,0.6,15,9
1080,AHNAK2,POU3F4,R-1080,1.0,1.9593469359744995,0.2982557681712994,1.0606662652021636e-12,2.907798859915607,2.0308068862562982,1.0,0.6,15,9
1081,AHNAK2,POU3F4,R-1081,1.0,1.9593469359744995,0.3109641996002902,9.956253296291777e-14,3.0800678803580324,2.207981983137414,1.0,0.6,15,9
1090,AHNAK2,POU3F4,R-1090,1.0,1.9593469359744995,-0.2747549692064563,6.2551977852672e-11,-2.42790654529953,1.5951720625883992,1.0,0.6,15,9
1087,AHNAK2,POU3F4,R-1087,1.0,1.9593469359744995,-0.2484579032704841,3.855914731490511e-09,-4.1935279498270654,3.257541452150796,1.0,0.6,15,9
1084,AHNAK2,POU3F4,R-1084,1.0,1.9593469359744995,0.1711693276098992,5.724467261001914e-05,2.1047770249107045,1.3133517932665637,1.0,0.6,15,9
1091,AHNAK2,POU3F4,R-1091,1.0,1.9593469359744995,-0.4126725634285115,6.6121306088305134e-24,-3.2451017992822018,2.3275748636296862,1.0,0.6,15,9
3267,AHNAK2,CEBPA,R-3267,-1.0,2.5515041182264797,0.2335634447885745,3.262853761033832e-08,-3.187932490389098,2.290395772763788,0.75,0.3,10,4
3272,AHNAK2,CEBPA,R-3272,-1.0,2.5515041182264797,0.1781132903846043,2.7927822753450305e-05,-3.610957450053821,2.726216350853826,0.75,0.3,10,4
3271,AHNAK2,CEBPA,R-3271,-1.0,2.5515041182264797,0.5557958568206902,1.1487222284463953e-45,-2.5331724712497627,1.6642615778619416,0.75,0.3,10,4
2095,AHNAK2,MAFK,R-2095,1.0,1.5339870816073016,0.7426211413854696,5.902701805710657e-97,2.466789747346721,1.6407920075143352,0.75,0.3,10,4
2088,AHNAK2,MAFK,R-2088,1.0,1.5339870816073016,-0.4307682336212206,4.0253158334875606e-26,-2.9593599678700078,2.1524924896345534,0.75,0.3,10,4
2096,AHNAK2,MAFK,R-2096,1.0,1.5339870816073016,0.2206239096443128,1.862932131931669e-07,3.30824405457913,2.403673808533981,0.75,0.3,10,4
1043,AHNAK2,ZBTB16,R-1043,-1.0,1.4428280573491643,0.5102451825653362,1.3588432977617264e-37,-2.9345125512955827,2.0613805049956517,0.5,0.1333333333333333,15,4
1044,AHNAK2,ZBTB16,R-1044,-1.0,1.4428280573491643,0.2799539229635707,2.62245801039604e-11,-2.911980643389572,2.065081370399847,0.5,0.1333333333333333,15,4
1574,AHNAK2,NFKB1,R-1574,-1.0,1.4112356769153525,0.385934332817798,7.178198205650729e-21,-4.048188485812923,3.09826314937404,0.8,0.2222222222222222,18,5
1568,AHNAK2,NFKB1,R-1568,-1.0,1.4112356769153525,0.5643161932877566,2.558503961368136e-47,-3.3904931042055315,2.476391727937835,0.8,0.2222222222222222,18,5
1569,AHNAK2,NFKB1,R-1569,-1.0,1.4112356769153525,0.3727173559036807,1.8070546194061238e-19,-2.379385116159153,1.5627027520072527,0.8,0.2222222222222222,18,5
1561,AHNAK2,NFKB1,R-1561,-1.0,1.4112356769153525,0.4189702863090551,1.1600582533380355e-24,-2.257714782234208,1.4216323392249175,0.8,0.2222222222222222,18,5
149,AHNAK2,TFE3,R-149,1.0,3.874695179863482,0.2268382680184278,8.174598438610826e-08,3.298530424548052,2.3948188411050007,1.0,0.6666666666666666,3,2
147,AHNAK2,TFE3,R-147,1.0,3.874695179863482,0.4442660250116981,7.2917631024118525e-28,8.345644372436363,10.780601481739634,1.0,0.6666666666666666,3,2
2885,AHNAK2,TCF3,R-2885,1.0,4.133618328191449,0.5048278094021965,1.0335712291045313e-36,2.5918588850325555,1.7312569137906229,1.0,0.5833333333333334,24,14
2887,AHNAK2,TCF3,R-2887,1.0,4.133618328191449,0.4725759368535492,8.833015820193575e-32,2.125555165701293,1.3200341230148305,1.0,0.5833333333333334,24,14
2881,AHNAK2,TCF3,R-2881,1.0,4.133618328191449,0.6487344505399188,1.2012921647024836e-66,4.924537198560715,4.166593245757014,1.0,0.5833333333333334,24,14
2888,AHNAK2,TCF3,R-2888,1.0,4.133618328191449,0.6547508457061558,2.898620655637465e-68,3.986519277808523,3.150681034903235,1.0,0.5833333333333334,24,14
2883,AHNAK2,TCF3,R-2883,1.0,4.133618328191449,-0.2999429279403658,7.799109468922401e-13,-3.1880921198860044,2.2750408081865667,1.0,0.5833333333333334,24,14
2902,AHNAK2,TCF3,R-2902,1.0,4.133618328191449,-0.4525034940506189,5.764230132261838e-29,-2.7512454277307303,1.8764223677714773,1.0,0.5833333333333334,24,14
2894,AHNAK2,TCF3,R-2894,1.0,4.133618328191449,0.585794248186327,1.0542615391877536e-51,2.4960501383095965,1.6430092399316725,1.0,0.5833333333333334,24,14
2891,AHNAK2,TCF3,R-2891,1.0,4.133618328191449,-0.4332803134094851,1.9341920473403354e-26,-2.7549944726534115,1.88420603336266,1.0,0.5833333333333334,24,14
2900,AHNAK2,TCF3,R-2900,1.0,4.133618328191449,0.751737273788542,1.3048226298007578e-100,3.760662464814065,2.8279495279816254,1.0,0.5833333333333334,24,14
2889,AHNAK2,TCF3,R-2889,1.0,4.133618328191449,-0.3846260892925513,9.943824234529066e-21,-4.021052477532343,3.334018673240598,1.0,0.5833333333333334,24,14
2884,AHNAK2,TCF3,R-2884,1.0,4.133618328191449,-0.3158277156996114,3.9041606302721956e-14,-2.472936215635485,1.6702725076966705,1.0,0.5833333333333334,24,14
2901,AHNAK2,TCF3,R-2901,1.0,4.133618328191449,-0.4319442083957222,2.8584226857153273e-26,-2.151365315774417,1.3530546010360367,1.0,0.5833333333333334,24,14
2899,AHNAK2,TCF3,R-2899,1.0,4.133618328191449,0.6425608579226855,5.031316943872623e-65,2.362736815453901,1.547827811259355,1.0,0.5833333333333334,24,14
2882,AHNAK2,TCF3,R-2882,1.0,4.133618328191449,0.5136978075501407,3.658235230570605e-38,2.837174082436737,1.9766372299873376,1.0,0.5833333333333334,24,14
718,AHNAK2,MYCN,R-718,1.0,2.879289029419666,0.2997465777660335,8.084077370894421e-13,3.2652988251318606,2.419802848629471,1.0,0.4,5,2
714,AHNAK2,MYCN,R-714,1.0,2.879289029419666,0.1359415548089002,0.0014378745845595,5.027007219943822,4.249872370320449,1.0,0.4,5,2
948,AHNAK2,ELK3,R-948,1.0,2.626168901848083,0.7396698765545426,8.345845925185382e-96,5.5458011824792655,4.877737817763555,1.0,0.5714285714285714,7,4
949,AHNAK2,ELK3,R-949,1.0,2.626168901848083,0.4772488217156547,1.8350988561863948e-32,2.247123416380012,1.4568231964304192,1.0,0.5714285714285714,7,4
954,AHNAK2,ELK3,R-954,1.0,2.626168901848083,-0.5272083565695702,1.8591925976069188e-40,-3.373827555628466,2.585244770397354,1.0,0.5714285714285714,7,4
953,AHNAK2,ELK3,R-953,1.0,2.626168901848083,-0.35687326058161,7.137036072790614e-18,-3.762750539688244,2.9637275953518336,1.0,0.5714285714285714,7,4
4183,AHNAK2,VDR,R-4183,-1.0,2.1835593420268773,-0.0545893810482342,0.2023913158930708,3.12538135349456,2.339177547130441,1.0,0.6428571428571429,14,9
4184,AHNAK2,VDR,R-4184,-1.0,2.1835593420268773,-0.2217286176639783,1.6119833664735402e-07,3.417310384157863,2.5045640854614857,1.0,0.6428571428571429,14,9
4181,AHNAK2,VDR,R-4181,-1.0,2.1835593420268773,-0.5246042605494959,5.2423643568021845e-40,2.782084550075705,1.9080600273824544,1.0,0.6428571428571429,14,9
4179,AHNAK2,VDR,R-4179,-1.0,2.1835593420268773,-0.2597872643376319,6.905941184705593e-10,2.6988101026551403,1.8449290988544556,1.0,0.6428571428571429,14,9
4185,AHNAK2,VDR,R-4185,-1.0,2.1835593420268773,-0.4817560773605022,3.938734072906013e-33,4.497725637119503,3.692012634937329,1.0,0.6428571428571429,14,9
4186,AHNAK2,VDR,R-4186,-1.0,2.1835593420268773,-0.3870526049831884,5.426560992818397e-21,2.103714390002565,1.301182613310407,1.0,0.6428571428571429,14,9
4191,AHNAK2,VDR,R-4191,-1.0,2.1835593420268773,0.343134027397228,1.4698117864408234e-16,-2.228652363938724,1.3999207319270934,1.0,0.6428571428571429,14,9
4187,AHNAK2,VDR,R-4187,-1.0,2.1835593420268773,0.7628909608386247,2.6321296719624573e-105,-2.129393576527133,1.3114968694720566,1.0,0.6428571428571429,14,9
4189,AHNAK2,VDR,R-4189,-1.0,2.1835593420268773,-0.1774399221989928,2.9977052877325437e-05,2.8531803975973697,1.9828346060502933,1.0,0.6428571428571429,14,9
3707,AHNAK2,MZF1,R-3707,1.0,1.3412938640863428,0.2318277473737247,4.1468296444915966e-08,3.417971792625147,2.5182761615665705,1.0,0.4,5,2
3706,AHNAK2,MZF1,R-3706,1.0,1.3412938640863428,0.228558788254007,6.48020385352744e-08,2.4446592614706764,1.5817654218582182,1.0,0.4,5,2
837,AHNAK2,IKZF1,R-837,-1.0,2.069881201513452,-0.375028979614042,1.0388466109124792e-19,3.9060765672174296,3.003268299854721,1.0,0.25,12,3
834,AHNAK2,IKZF1,R-834,-1.0,2.069881201513452,-0.2999075145220676,7.849768673253687e-13,3.888408844275903,3.152507085992187,1.0,0.25,12,3
833,AHNAK2,IKZF1,R-833,-1.0,2.069881201513452,-0.3842566312908858,1.089957651157009e-20,4.991422153964109,4.202397195945182,1.0,0.25,12,3
1334,AHNAK2,ATF5,R-1334,1.0,3.977299860650407,0.3516714473559373,2.2830427991174878e-17,2.204429107245814,1.427732023566472,1.0,0.4166666666666667,12,5
1336,AHNAK2,ATF5,R-1336,1.0,3.977299860650407,0.4040135060765172,6.819721076356818e-23,3.0169291026833838,2.2203631913086976,1.0,0.4166666666666667,12,5
1340,AHNAK2,ATF5,R-1340,1.0,3.977299860650407,-0.2536201238545811,1.7794718104639396e-09,-3.54857101187248,2.754755564056816,1.0,0.4166666666666667,12,5
1335,AHNAK2,ATF5,R-1335,1.0,3.977299860650407,0.553878179894006,2.664069244161701e-45,2.1115007358532893,1.3105766032187476,1.0,0.4166666666666667,12,5
1339,AHNAK2,ATF5,R-1339,1.0,3.977299860650407,0.3933906537023738,1.0891242008377604e-21,3.051876125126435,2.146659449135889,1.0,0.4166666666666667,12,5
935,AHNAK2,RFX2,R-935,1.0,1.873825937087384,0.3873751383726163,5.004922807547229e-21,2.488110781972868,1.6478555858851427,0.8,0.4444444444444444,9,5
932,AHNAK2,RFX2,R-932,1.0,1.873825937087384,0.3189539213505372,2.119500602839009e-14,4.932584903085419,4.165500364486893,0.8,0.4444444444444444,9,5
938,AHNAK2,RFX2,R-938,1.0,1.873825937087384,-0.4341872781803925,1.4822578281925943e-26,-2.153368384690557,1.34769915523308,0.8,0.4444444444444444,9,5
937,AHNAK2,RFX2,R-937,1.0,1.873825937087384,0.3403134182835005,2.6856151530646393e-16,2.3920671438630907,1.552772241603555,0.8,0.4444444444444444,9,5
3101,AHNAK2,SOX12,R-3101,1.0,3.774837576051969,0.428987371267092,6.742787745296787e-26,3.1130839053704946,2.311926644249811,1.0,0.5833333333333334,12,7
3095,AHNAK2,SOX12,R-3095,1.0,3.774837576051969,0.3606029607377369,3.059554471040612e-18,5.896326110519889,5.6252415095857256,1.0,0.5833333333333334,12,7
3104,AHNAK2,SOX12,R-3104,1.0,3.774837576051969,-0.2651356436568408,2.9782189914338706e-10,-2.437992300828465,1.6024445379365355,1.0,0.5833333333333334,12,7
3102,AHNAK2,SOX12,R-3102,1.0,3.774837576051969,-0.4393224437927461,3.2353500548308406e-27,-2.716497619320311,1.8659760533568144,1.0,0.5833333333333334,12,7
3103,AHNAK2,SOX12,R-3103,1.0,3.774837576051969,-0.7224302872563456,2.195399848749935e-89,-3.472501566946016,2.582744369339846,1.0,0.5833333333333334,12,7
3099,AHNAK2,SOX12,R-3099,1.0,3.774837576051969,0.1385796711728469,0.0011565582464176,2.1383642327367203,1.3333808284228192,1.0,0.5833333333333334,12,7
3105,AHNAK2,SOX12,R-3105,1.0,3.774837576051969,0.3582122983836376,5.2723817341541516e-18,3.467555676207949,2.598273162641952,1.0,0.5833333333333334,12,7
4475,AHNAK2,NFATC1,R-4475,-1.0,1.5235784300699675,-0.3007086789563203,6.778751924212438e-13,2.610211626205093,1.749685573382276,0.5,0.2,5,2
1712,AHNAK2,E2F2,R-1712,1.0,5.190894407128641,0.2857818864837906,9.682701480601312e-12,3.081150503990653,2.187503961611077,1.0,0.25,4,1
3421,AHNAK2,RFX1,R-3421,1.0,4.127026894758468,-0.5417216258967549,4.8668982666924856e-43,-3.2278414096097228,2.3947547918576,1.0,0.7142857142857143,7,5
3420,AHNAK2,RFX1,R-3420,1.0,4.127026894758468,0.3917688951116138,1.6480902762329205e-21,2.2289741595340966,1.419698232431072,1.0,0.7142857142857143,7,5
3422,AHNAK2,RFX1,R-3422,1.0,4.127026894758468,-0.3150306571689296,4.5569088667490334e-14,-3.241143234505875,2.354227833315129,1.0,0.7142857142857143,7,5
3419,AHNAK2,RFX1,R-3419,1.0,4.127026894758468,0.4190236630554755,1.142891112691565e-24,2.845455214573472,2.015267124819926,1.0,0.7142857142857143,7,5
3417,AHNAK2,RFX1,R-3417,1.0,4.127026894758468,-0.3404334426432399,2.6179332779926395e-16,-2.78595607783065,1.916894347363802,1.0,0.7142857142857143,7,5
795,AHNAK2,JUN,R-795,1.0,2.699509217051744,-0.2969952557750633,1.3328327049650957e-12,-2.7073139251657623,1.8564738664821172,1.0,0.36,25,9
793,AHNAK2,JUN,R-793,1.0,2.699509217051744,0.7115080705200668,1.454724210776618e-85,4.026716416702872,3.1619362339256725,1.0,0.36,25,9
800,AHNAK2,JUN,R-800,1.0,2.699509217051744,0.6757664732150647,3.234205757314025e-74,2.5022268904624925,1.6633227805827837,1.0,0.36,25,9
802,AHNAK2,JUN,R-802,1.0,2.699509217051744,-0.3839022771487842,1.1901147677966032e-20,-3.7204557974414234,2.8008868737541466,1.0,0.36,25,9
797,AHNAK2,JUN,R-797,1.0,2.699509217051744,0.6346488550614572,5.328596432396351e-63,3.1861350370709336,2.379648837197267,1.0,0.36,25,9
805,AHNAK2,JUN,R-805,1.0,2.699509217051744,0.3001417709847231,7.520550424330505e-13,2.9937550668529824,2.1389378360730817,1.0,0.36,25,9
812,AHNAK2,JUN,R-812,1.0,2.699509217051744,-0.3046493199083973,3.272779797443894e-13,-3.636701662917383,2.782324434899976,1.0,0.36,25,9
789,AHNAK2,JUN,R-789,1.0,2.699509217051744,0.6620872888704057,2.748009474597005e-70,4.701998690554694,3.890915849125405,1.0,0.36,25,9
799,AHNAK2,JUN,R-799,1.0,2.699509217051744,0.5536943673895061,2.8869462568839306e-45,4.5937411720120105,3.8722032624893457,1.0,0.36,25,9
3571,AHNAK2,CEBPG,R-3571,1.0,1.6136906774460176,0.4286540598807908,7.423755414385674e-26,2.308210555235576,1.4934932180980156,1.0,0.3333333333333333,18,6
3579,AHNAK2,CEBPG,R-3579,1.0,1.6136906774460176,-0.3840125499875429,1.1580110334650047e-20,-3.622967463110829,2.7246734487671187,1.0,0.3333333333333333,18,6
3568,AHNAK2,CEBPG,R-3568,1.0,1.6136906774460176,0.5176743018387555,7.920748136575752e-39,2.941997631615405,2.0593455717491587,1.0,0.3333333333333333,18,6
3572,AHNAK2,CEBPG,R-3572,1.0,1.6136906774460176,-0.3216976914117254,1.2326014129060488e-14,-2.170340077122048,1.3793888747533256,1.0,0.3333333333333333,18,6
3567,AHNAK2,CEBPG,R-3567,1.0,1.6136906774460176,0.3476189938512627,5.565320078153645e-17,4.102692847823478,3.2434700183596874,1.0,0.3333333333333333,18,6
3566,AHNAK2,CEBPG,R-3566,1.0,1.6136906774460176,-0.2176958138406782,2.7237963011261577e-07,-3.273978694034521,2.3501303716807773,1.0,0.3333333333333333,18,6
2160,AHNAK2,ETV4,R-2160,1.0,1.8830648516420263,0.1723311516810228,5.0864904025902544e-05,2.247123416380012,1.4568231964304192,1.0,0.6666666666666666,3,2
2161,AHNAK2,ETV4,R-2161,1.0,1.8830648516420263,0.2731035161345146,8.213057925218908e-11,2.587837531109314,1.741620084611903,1.0,0.6666666666666666,3,2
3333,AHNAK2,TFAP4,R-3333,1.0,2.17339798514708,0.021947007742121,0.6085216966671155,2.3404347675994632,1.512517696784406,0.5,0.25,4,2
4424,AHNAK2,TAL1,R-4424,-1.0,1.6714938813087972,-0.1932902496961264,5.279934410581584e-06,2.677405373559318,1.805481446553713,1.0,0.5,10,5
4430,AHNAK2,TAL1,R-4430,-1.0,1.6714938813087972,0.3706209255322533,2.9740154019280343e-19,-3.440225817949557,2.548830199264754,1.0,0.5,10,5
4428,AHNAK2,TAL1,R-4428,-1.0,1.6714938813087972,0.2603274839360188,6.348923990051745e-10,-2.3676620657352783,1.524694151787726,1.0,0.5,10,5
4427,AHNAK2,TAL1,R-4427,-1.0,1.6714938813087972,0.3431109316896423,1.477121082897766e-16,-3.009297985171261,2.0988930688859844,1.0,0.5,10,5
4423,AHNAK2,TAL1,R-4423,-1.0,1.6714938813087972,-0.267903829180334,1.9128319732067672e-10,4.08962599933854,3.2520739516578385,1.0,0.5,10,5
94,APOB,PPARG,R-94,1.0,1.6920534397540534,0.3524866891738613,1.9053995515210226e-17,2.5301847659484453,1.6025175211175953,1.0,0.125,8,1
4097,ATRX,NKX2-5,R-4097,-1.0,3.190035093954973,-0.3034031048549523,4.125183422608341e-13,4.167520876383513,3.176244382276272,1.0,1.0,3,3
4098,ATRX,NKX2-5,R-4098,-1.0,3.190035093954973,-0.2149106181452489,3.8903345686381947e-07,3.732273015342341,2.7285463512644905,1.0,1.0,3,3
4099,ATRX,NKX2-5,R-4099,-1.0,3.190035093954973,-0.2865508635668364,8.475126809836496e-12,2.8434500099355127,1.935309340021073,1.0,1.0,3,3
1597,ATRX,ZNF217,R-1597,-1.0,1.916684402095749,0.2372613241920277,1.9455092883805117e-08,-2.306958100393667,1.4595562812433427,1.0,0.5,2,1
1353,ATRX,XBP1,R-1353,-1.0,3.8922872116489686,0.3253897785583556,5.891548995439187e-15,-6.649311099627934,5.307110849589235,1.0,0.3636363636363636,11,4
1351,ATRX,XBP1,R-1351,-1.0,3.8922872116489686,0.3130379008626649,6.693551431309122e-14,-2.2696387405373333,1.449917932153133,1.0,0.3636363636363636,11,4
1348,ATRX,XBP1,R-1348,-1.0,3.8922872116489686,0.2470927636528992,4.717272701674023e-09,-5.328819900218427,4.387119150032318,1.0,0.3636363636363636,11,4
1350,ATRX,XBP1,R-1350,-1.0,3.8922872116489686,0.1781374125680828,2.785693607441138e-05,-3.449362050903033,2.46472860712842,1.0,0.3636363636363636,11,4
